,Unnamed: 0,state,startdate,enddate,pollster,grade,samplesize,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,pop_type__a,pop_type__lv,pop_type__rv,pop_type__v,poll_wt,duration
2576,2576,U.S.,2016-09-14,2016-09-18,Ipsos,0.777777778,1083.0,38.7,39.7,6.7,0.0,41.00661,42.5626,3.895964,0.0,0,1,0,0,0.0023615,4
2577,2577,Oregon,2016-08-26,2016-09-15,Ipsos,0.777777778,500.0,44.19,40.95,7.381739907,0.0,44.01286,41.63072,4.65976141,0.0,0,1,0,0,0.002354,20
2578,2578,U.S.,2016-09-27,2016-10-03,CVOTER International,0.333333333,1290.0,47.34,48.51,7.381739907,0.0,45.46378,46.19554,4.65976141,0.0,0,1,0,0,0.0023462,6
2579,2579,Mississippi,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,249.0,17.14,54.84,4.33,0.0,24.32954,62.89716,0.4216056,0.0,0,1,0,0,0.0023446,6
2580,2580,West Virginia,2016-08-26,2016-09-15,Ipsos,0.777777778,138.5,38.76,49.23,7.381739907,0.0,38.79807,50.08559,4.65976141,0.0,0,1,0,0,0.0023344,20
2581,2581,Minnesota,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,600.0,37.89,28.42,8.46,0.0,44.6601,37.21762,5.090731,0.0,0,1,0,0,0.0023268,6
2582,2582,Arizona,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,600.0,38.76,32.92,6.48,0.0,45.49306,41.64124,3.110731,0.0,0,1,0,0,0.0,6
2583,2583,Michigan,2016-09-09,2016-09-22,Ipsos,0.777777778,618.0,42.97,41.67,7.381739907,0.0,42.49048,41.75297,4.65976141,0.0,0,1,0,0,0.0023221,13
2584,2584,New York,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1157.5,58.0,31.0,5.0,0.0,56.60896,32.74352,1.234497,0.0,0,1,0,0,0.0023182,8
2585,2585,New Hampshire,2016-08-26,2016-09-15,Ipsos,0.777777778,174.0,48.47,38.66,7.381739907,0.0,48.07941,39.23057,4.65976141,0.0,0,1,0,0,0.0023115,20
2586,2586,U.S.,2016-09-13,2016-09-17,Ipsos,0.777777778,1116.0,40.4,38.4,6.2,0.0,42.73427,41.29131,3.379046,0.0,0,1,0,0,0.0023102,4
2587,2587,California,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1949.0,54.0,31.0,8.0,0.0,52.60926,32.74765,4.234497,0.0,0,1,0,0,0.0,8
2588,2588,Minnesota,2016-09-09,2016-09-22,Ipsos,0.777777778,500.0,42.86,35.94,7.381739907,0.0,42.25097,35.91811,4.65976141,0.0,0,1,0,0,0.0023072,13
2589,2589,Mississippi,2016-08-26,2016-09-15,Ipsos,0.777777778,174.0,37.2,51.15,7.381739907,0.0,37.66637,52.26472,4.65976141,0.0,0,1,0,0,0.0023061,20
2590,2590,U.S.,2016-10-15,2016-10-17,The Times-Picayune/Lucid,0.333333333,1645.0,45.0,36.0,7.0,0.0,45.43769,41.37117,3.806019,0.0,0,1,0,0,0.0023016,2
2591,2591,U.S.,2016-10-06,2016-10-12,USC Dornsife/LA Times,0.333333333,2868.0,44.16,44.28,7.381739907,0.0,45.31009,43.00685,4.65976141,0.0,0,1,0,0,0.0022986,6
2592,2592,North Carolina,2016-06-21,2016-06-24,YouGov,0.555555556,1000.0,44.0,42.0,2.0,0.0,47.35064,46.00307,-0.3781444,0.0,0,1,0,0,0.0022893,3
2593,2593,Oklahoma,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,174.0,22.59,35.91,14.24,0.0,29.77837,44.24092,10.57211,0.0,0,1,0,0,0.0022801,5
2594,2594,Arkansas,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,174.0,36.41,35.42,6.93,0.0,43.91448,43.87947,3.021605,0.0,0,1,0,0,0.0,6
2595,2595,North Carolina,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1799.0,47.0,43.0,7.0,0.0,45.5932,44.53257,3.234497,0.0,0,1,0,0,0.0022739,8
2596,2596,U.S.,2016-07-31,2016-08-02,Fox News/Anderson Robbins Research/Shaw & Company Research,0.888888889,1041.0,44.0,35.0,12.0,0.0,48.19122,41.70842,7.754573,0.0,0,0,1,0,0.0022645,2
2597,2597,Idaho,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,138.5,18.72,43.51,8.14,0.0,26.39607,52.18867,4.231606,0.0,0,1,0,0,0.0,6
2598,2598,Connecticut,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,286.0,37.53,31.5,7.61,0.0,44.98434,40.20651,3.94211,0.0,0,1,0,0,0.0,5
2599,2599,Missouri,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,618.0,38.49,29.66,8.14,0.0,45.14269,38.21545,4.770731,0.0,0,1,0,0,0.002248,6
2600,2600,Washington,2016-09-09,2016-09-22,Ipsos,0.777777778,434.0,49.39,35.21,7.381739907,0.0,49.32199,35.75592,4.65976141,0.0,0,1,0,0,0.0022453,13
2601,2601,U.S.,2016-07-11,2016-07-14,ABC News/Washington Post,1.0,552.0,45.0,39.0,8.0,0.0,46.22692,41.98976,5.119048,0.0,0,1,0,0,0.0022415,3
2602,2602,Nevada,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,249.0,32.23,33.54,15.06,0.0,39.80617,42.09105,11.15161,0.0,0,1,0,0,0.002227,6
2603,2603,Indiana,2016-04-26,2016-04-28,Marist College,0.888888889,2127.0,41.0,48.0,7.381739907,0.0,37.88643,51.7179,4.65976141,0.0,0,0,1,0,0.0,2
2604,2604,Florida,2016-06-25,2016-06-27,SurveyUSA,0.888888889,1696.5,46.0,42.0,2.0,0.0,47.46618,44.92581,-0.6465494,0.0,0,1,0,0,0.0,2
2605,2605,U.S.,2016-07-08,2016-07-12,CBS News/New York Times,0.777777778,1367.0,36.0,36.0,12.0,0.0,40.40231,42.26572,7.142893,0.0,0,0,1,0,0.0022119,4
2606,2606,U.S.,2016-07-05,2016-07-06,Zogby Interactive/JZ Analytics,0.111111111,1251.0,41.0,38.0,5.0,0.0,44.45365,44.66807,2.621259,0.0,0,1,0,0,0.0022116,1
2607,2607,Kentucky,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,309.0,32.6,35.16,6.86,0.0,39.83096,43.55107,3.19211,0.0,0,1,0,0,0.0022107,5
2608,2608,Michigan,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,649.0,37.61,30.85,7.76,0.0,44.32334,39.53054,4.390731,0.0,0,1,0,0,0.0021958,6
2609,2609,New Mexico,2016-08-26,2016-09-15,Ipsos,0.777777778,138.5,37.79,43.19,7.381739907,0.0,34.78744,41.0132,4.65976141,0.0,0,1,0,0,0.0021956,20
2610,2610,New York,2016-09-16,2016-09-22,Ipsos,0.777777778,525.0,52.85,34.06,7.381739907,0.0,53.25204,34.993,4.65976141,0.0,0,1,0,0,0.0021945,6
2611,2611,Massachusetts,2016-09-09,2016-09-22,Ipsos,0.777777778,500.0,53.52,30.28,7.381739907,0.0,53.62059,31.07381,4.65976141,0.0,0,1,0,0,0.0021939,13
2612,2612,Virginia,2016-07-06,2016-07-10,Hampton University,0.555555556,802.0,38.8,39.2,7.381739907,0.0,42.12725,39.97872,4.65976141,0.0,0,1,0,0,0.0021921,4
2613,2613,Wisconsin,2016-09-09,2016-09-22,Ipsos,0.777777778,525.0,41.12,41.09,7.381739907,0.0,41.174,41.72646,4.65976141,0.0,0,1,0,0,0.0021867,13
2614,2614,Colorado,2016-09-09,2016-09-22,Ipsos,0.777777778,403.0,42.05,43.82,7.381739907,0.0,41.16293,43.52929,4.65976141,0.0,0,1,0,0,0.0,13
2615,2615,U.S.,2016-09-26,2016-10-02,CVOTER International,0.333333333,1290.0,46.89,49.38,7.381739907,0.0,45.09567,47.01201,4.65976141,0.0,0,1,0,0,0.002174,6
2616,2616,U.S.,2016-07-21,2016-07-22,Echelon Insights,0.333333333,738.0,42.0,41.0,3.0,0.0,46.33205,43.58588,0.5905007,0.0,0,1,0,0,0.0021692,1
2617,2617,Texas,2016-09-16,2016-09-22,Ipsos,0.777777778,465.0,32.6,48.1,7.381739907,0.0,32.4696,48.47384,4.65976141,0.0,0,1,0,0,0.0021498,6
2618,2618,U.S.,2016-09-12,2016-09-16,Ipsos,0.777777778,1116.0,42.1,37.3,6.2,0.0,44.45187,40.23436,3.359515,0.0,0,1,0,0,0.0021414,4
2619,2619,Tennessee,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,434.0,25.38,47.7,7.02,0.0,32.60078,56.07669,3.35211,0.0,0,1,0,0,0.0021295,5
2620,2620,Arkansas,2016-08-26,2016-09-15,Ipsos,0.777777778,286.0,41.34,51.28,7.381739907,0.0,41.26805,51.97454,4.65976141,0.0,0,1,0,0,0.0,20
2621,2621,Florida,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,875.0,36.85,37.09,6.01,0.0,42.82755,45.84213,3.150239,0.0,0,1,0,0,0.0,5
2622,2622,Rhode Island,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,66.0,41.18,23.5,7.0,0.0,49.56853,33.35373,2.713565,0.0,0,1,0,0,0.0021105,6
2623,2623,U.S.,2016-10-05,2016-10-11,USC Dornsife/LA Times,0.333333333,2868.0,44.35,43.95,7.381739907,0.0,45.53951,42.6463,4.65976141,0.0,0,1,0,0,0.002106,6
2624,2624,U.S.,2016-10-14,2016-10-16,The Times-Picayune/Lucid,0.333333333,1645.0,43.0,38.0,7.0,0.0,43.48021,43.43917,3.724312,0.0,0,1,0,0,0.0020864,2
2625,2625,Texas,2016-06-10,2016-06-20,YouGov,0.555555556,1192.0,32.0,39.0,7.0,0.0,36.70123,45.26503,3.862218,0.0,0,0,1,0,0.0020806,10
2626,2626,North Carolina,2016-06-14,2016-06-18,TargetPoint,0.222222222,207.0,39.0,45.0,7.381739907,0.0,39.82144,46.87377,4.65976141,0.0,0,1,0,0,0.0020789,4
2627,2627,Pennsylvania,2016-06-14,2016-06-18,TargetPoint,0.222222222,207.0,45.0,41.0,7.381739907,0.0,45.81408,42.91685,4.65976141,0.0,0,1,0,0,0.0020789,4
2628,2628,Ohio,2016-06-14,2016-06-18,TargetPoint,0.222222222,207.0,46.0,43.0,7.381739907,0.0,46.64001,44.80494,4.65976141,0.0,0,1,0,0,0.0020789,4
2629,2629,Nevada,2016-06-14,2016-06-18,TargetPoint,0.222222222,207.0,45.0,46.0,7.381739907,0.0,45.4889,47.65979,4.65976141,0.0,0,1,0,0,0.0020789,4
2630,2630,New Hampshire,2016-06-14,2016-06-18,TargetPoint,0.222222222,207.0,44.0,40.0,7.381739907,0.0,44.42424,41.88364,4.65976141,0.0,0,1,0,0,0.0020789,4
2631,2631,U.S.,2016-07-22,2016-07-24,CBS News/New York Times,0.777777778,1116.0,39.0,40.0,12.0,0.0,44.73825,44.4207,7.091053,0.0,0,0,1,0,0.0020716,2
2632,2632,Maine,2016-08-26,2016-09-15,Ipsos,0.777777778,207.0,41.0,39.71,7.381739907,0.0,40.62424,40.25821,4.65976141,0.0,0,1,0,0,0.0020675,20
2633,2633,Hawaii,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,101.0,47.31,27.69,7.91,0.0,55.45412,37.21156,3.623565,0.0,0,1,0,0,0.0,6
2634,2634,Maine,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,101.0,37.56,28.42,6.54,0.0,45.77195,38.03374,2.253565,0.0,0,1,0,0,0.0020606,6
2635,2635,U.S.,2016-09-20,2016-09-21,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000.0,39.0,44.0,8.0,0.0,41.72409,47.0469,4.950677,0.0,0,1,0,0,0.0020595,1
2636,2636,U.S.,2016-09-11,2016-09-15,Ipsos,0.777777778,1157.5,41.5,38.6,6.5,0.0,43.87251,41.57885,3.630054,0.0,0,1,0,0,0.0020525,4
2637,2637,South Dakota,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,66.0,22.75,43.0,5.61,0.0,30.60078,51.9557,1.508874,0.0,0,1,0,0,0.0020515,6
2638,2638,New York,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,875.0,41.72,30.76,5.53,0.0,47.71518,39.58212,2.670239,0.0,0,1,0,0,0.0020371,5
2639,2639,Florida,2016-09-23,2016-09-29,Ipsos,0.777777778,702.0,47.55,46.4,7.381739907,0.0,47.81997,47.6763,4.65976141,0.0,0,1,0,0,0.0,6
2640,2640,California,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,1226.0,47.55,27.38,5.65,0.0,53.54659,36.20771,2.790239,0.0,0,1,0,0,0.0,5
2641,2641,U.S.,2016-10-05,2016-10-09,Rasmussen Reports/Pulse Opinion Research,0.333333333,1500.0,45.0,38.0,7.0,0.0,46.23004,41.39557,4.842949,0.0,0,1,0,0,0.0020247,4
2642,2642,Michigan,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1645.0,44.0,40.0,9.0,0.0,42.60854,41.73801,5.234497,0.0,0,1,0,0,0.0020068,8
2643,2643,U.S.,2016-09-25,2016-10-01,CVOTER International,0.333333333,1290.0,47.53,49.02,7.381739907,0.0,45.81719,46.59973,4.65976141,0.0,0,1,0,0,0.0020047,6
2644,2644,Iowa,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,372.5,36.2,29.81,10.58,0.0,43.60867,38.45201,6.91211,0.0,0,1,0,0,0.0020025,5
2645,2645,Iowa,2016-08-09,2016-09-01,SurveyMonkey,0.111111111,1887.0,36.0,40.0,16.0,0.0,38.29858,45.84919,8.988227,0.0,0,0,1,0,0.00199,23
2646,2646,Indiana,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,618.0,35.1,32.52,9.37,0.0,41.73442,41.03777,6.000731,0.0,0,1,0,0,0.0,6
2647,2647,U.S.,2016-10-04,2016-10-10,USC Dornsife/LA Times,0.333333333,2969.0,43.26,45.28,7.381739907,0.0,44.49962,43.94233,4.65976141,0.0,0,1,0,0,0.0019772,6
2648,2648,North Dakota,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,101.0,23.8,45.58,9.48,0.0,31.91151,55.05724,5.193565,0.0,0,1,0,0,0.0019767,6
2649,2649,South Carolina,2016-08-26,2016-09-15,Ipsos,0.777777778,309.0,43.47,50.55,7.381739907,0.0,43.59454,51.36518,4.65976141,0.0,0,1,0,0,0.0019725,20
2650,2650,U.S.,2016-07-01,2016-07-05,Penn Schoen Berland,0.444444444,1000.0,40.0,36.0,9.0,0.0,43.47426,40.1102,6.255414,0.0,0,1,0,0,0.0019563,4
2651,2651,South Carolina,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,309.0,28.3,45.73,5.09,0.0,35.34471,53.85806,1.42211,0.0,0,1,0,0,0.0019498,5
2652,2652,Kansas,2016-08-26,2016-09-15,Ipsos,0.777777778,309.0,38.88,49.42,7.381739907,0.0,37.91911,49.28283,4.65976141,0.0,0,1,0,0,0.0019363,20
2653,2653,U.S.,2016-09-10,2016-09-14,Ipsos,0.777777778,1157.5,42.2,36.9,7.5,0.0,44.59697,39.90471,4.597081,0.0,0,1,0,0,0.0019311,4
2654,2654,Alaska,2016-06-16,2016-06-20,Ivan Moore Research,0.222222222,677.5,30.0,39.0,16.0,0.0,34.68407,45.15783,10.3947,0.0,0,0,1,0,0.0,4
2655,2655,U.S.,2016-10-17,2016-10-23,SurveyMonkey,0.111111111,32225.5,46.0,41.0,7.0,0.0,44.61705,42.86125,3.103545,0.0,0,1,0,0,0.0019274,6
2656,2656,Ohio,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309.0,41.0,41.0,14.0,0.0,42.65921,45.71931,9.411413,0.0,0,1,0,0,0.0019244,9
2657,2657,North Carolina,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309.0,48.0,38.0,8.0,0.0,49.45533,42.40284,3.411414,0.0,0,1,0,0,0.0019244,9
2658,2658,Nevada,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309.0,44.0,44.0,9.0,0.0,45.67003,48.7361,4.411414,0.0,0,1,0,0,0.0019244,9
2659,2659,Pennsylvania,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309.0,45.0,36.0,13.0,0.0,46.54665,40.54459,8.411413,0.0,0,1,0,0,0.0019244,9
2660,2660,New Hampshire,2016-05-25,2016-05-28,"RKM Research and Communications, Inc.",0.666666667,403.0,44.0,44.0,7.381739907,0.0,43.61693,44.24414,4.65976141,0.0,0,1,0,0,0.0019235,3
2661,2661,Nebraska,2016-08-26,2016-09-15,Ipsos,0.777777778,174.0,31.74,51.22,7.381739907,0.0,31.45031,51.74373,4.65976141,0.0,0,1,0,0,0.0019188,20
2662,2662,Alabama,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,372.5,29.18,48.39,4.86,0.0,36.17859,56.45293,1.19211,0.0,0,1,0,0,0.0,5
2663,2663,Nevada,2016-08-26,2016-09-15,Ipsos,0.777777778,286.0,37.63,41.48,7.381739907,0.0,37.33732,41.9807,4.65976141,0.0,0,1,0,0,0.001914,20
2664,2664,U.S.,2016-06-23,2016-06-28,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,915.0,48.0,37.0,8.0,0.0,49.76582,41.71917,3.503476,0.0,0,1,0,0,0.0019128,5
2665,2665,Iowa,2016-08-26,2016-09-15,Ipsos,0.777777778,341.0,40.55,49.46,7.381739907,0.0,40.42949,50.18518,4.65976141,0.0,0,1,0,0,0.0019122,20
2666,2666,U.S.,2016-10-13,2016-10-15,The Times-Picayune/Lucid,0.333333333,1645.0,45.0,37.0,7.0,0.0,45.5158,42.50616,3.646948,0.0,0,1,0,0,0.0019033,2
2667,2667,Texas,2016-08-09,2016-09-01,SurveyMonkey,0.111111111,5360.0,40.0,40.0,11.0,0.0,42.06347,45.48698,3.988227,0.0,0,0,1,0,0.0018844,23
2668,2668,Wisconsin,2016-08-09,2016-09-01,SurveyMonkey,0.111111111,2675.5,39.0,37.0,13.0,0.0,41.24512,42.76683,5.988227,0.0,0,0,1,0,0.0018844,23
2669,2669,Montana,2016-08-19,2016-09-08,Ipsos,0.777777778,101.0,29.77,60.2,7.381739907,0.0,28.20701,59.74952,4.65976141,0.0,0,1,0,0,0.0018605,20
2670,2670,West Virginia,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,101.0,36.13,35.28,8.96,0.0,43.92604,44.16468,4.858874,0.0,0,1,0,0,0.0018486,6
2671,2671,Nebraska,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,207.0,29.11,41.65,6.77,0.0,36.73959,50.2693,2.861606,0.0,0,1,0,0,0.0018389,6
2672,2672,Indiana,2016-09-02,2016-09-15,Ipsos,0.777777778,372.5,33.33,53.13,7.381739907,0.0,32.18958,52.63821,4.65976141,0.0,0,1,0,0,0.0,13
2673,2673,U.S.,2016-09-28,2016-09-29,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000.0,43.0,40.0,8.0,0.0,45.04774,43.23183,5.252326,0.0,0,1,0,0,0.0018306,1
2674,2674,New Mexico,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,207.0,30.14,29.76,17.9,0.0,37.80252,38.42136,13.99161,0.0,0,1,0,0,0.0018287,6
2675,2675,Missouri,2016-09-02,2016-09-15,Ipsos,0.777777778,341.0,35.77,53.43,7.381739907,0.0,35.35067,53.6687,4.65976141,0.0,0,1,0,0,0.0018213,13
2676,2676,Wyoming,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,66.0,22.38,46.76,9.73,0.0,30.32889,56.01622,5.443565,0.0,0,1,0,0,0.0018208,6
2677,2677,New Jersey,2016-05-18,2016-05-22,Fairleigh Dickinson University (PublicMind),0.888888889,702.0,48.0,37.0,7.381739907,0.0,49.63054,41.3608,4.65976141,0.0,0,0,1,0,0.0018124,4
2678,2678,Oregon,2016-08-09,2016-09-01,SurveyMonkey,0.111111111,875.0,47.0,32.0,11.0,0.0,49.33378,37.90343,3.988227,0.0,0,0,1,0,0.0018101,23
2679,2679,Pennsylvania,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,837.0,37.4,37.06,6.39,0.0,44.03393,45.57675,3.02073,0.0,0,1,0,0,0.0018087,6
2680,2680,Alaska,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,101.0,18.06,44.22,9.4,0.0,26.09549,53.59391,5.113565,0.0,0,1,0,0,0.0,6
2681,2681,Florida,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,2729.0,47.0,44.0,5.0,0.0,45.60509,45.69182,1.234497,0.0,0,1,0,0,0.0,8
2682,2682,U.S.,2016-09-09,2016-09-13,Ipsos,0.777777778,1157.5,41.2,36.8,7.2,0.0,43.61566,39.8387,4.257634,0.0,0,1,0,0,0.0018001,4
2683,2683,Wisconsin,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,702.0,43.01,27.71,8.4,0.0,49.76931,36.48538,5.03073,0.0,0,1,0,0,0.0017876,6
2684,2684,Connecticut,2016-08-26,2016-09-15,Ipsos,0.777777778,465.0,47.21,37.48,7.381739907,0.0,47.23396,38.36911,4.65976141,0.0,0,1,0,0,0.0,20
2685,2685,Montana,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,174.0,27.8,34.93,8.95,0.0,35.70152,43.95152,4.848874,0.0,0,1,0,0,0.0017813,6
2686,2686,New Jersey,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,702.0,41.69,32.62,4.98,0.0,48.43337,41.36249,1.61073,0.0,0,1,0,0,0.001773,6
2687,2687,District of Columbia,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,66.0,47.85,21.78,8.68,0.0,56.24082,31.63685,4.393566,0.0,0,1,0,0,0.0,6
2688,2688,Delaware,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,138.5,37.37,30.62,7.68,0.0,45.16167,39.66253,3.393565,0.0,0,1,0,0,0.0,6
2689,2689,U.S.,2016-07-07,2016-07-09,RABA Research,0.333333333,778.0,41.0,29.0,9.0,0.0,44.58488,34.19418,5.643429,0.0,0,1,0,0,0.0017648,2
2690,2690,U.S.,2016-09-24,2016-09-30,CVOTER International,0.333333333,1226.0,47.82,48.95,7.381739907,0.0,46.17651,46.48458,4.65976141,0.0,0,1,0,0,0.0017541,6
2691,2691,Rhode Island,2016-08-24,2016-08-30,Google Consumer Surveys,0.555555556,101.0,38.94,19.93,12.98,0.0,47.32848,30.06021,8.660685,0.0,0,1,0,0,0.0017495,6
2692,2692,U.S.,2016-10-03,2016-10-09,USC Dornsife/LA Times,0.333333333,2868.0,42.65,45.75,7.381739907,0.0,43.948,44.37695,4.65976141,0.0,0,1,0,0,0.0017492,6
2693,2693,Oklahoma,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,207.0,27.82,44.2,8.45,0.0,35.28547,52.60963,4.541605,0.0,0,1,0,0,0.0017487,6
2694,2694,Ohio,2016-06-27,2016-06-28,Gravis Marketing,0.444444444,1251.0,49.0,47.5,7.381739907,0.0,49.24134,48.72819,4.65976141,0.0,0,0,1,0,0.0017415,1
2695,2695,Washington,2016-08-09,2016-09-01,SurveyMonkey,0.111111111,738.0,41.0,31.0,16.0,0.0,43.36793,36.95604,8.988227,0.0,0,0,1,0,0.0017265,23
2696,2696,U.S.,2016-10-12,2016-10-14,The Times-Picayune/Lucid,0.333333333,1645.0,45.0,37.0,7.0,0.0,45.55836,42.5662,3.567961,0.0,0,1,0,0,0.0017256,2
2697,2697,New Hampshire,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309.0,41.0,41.0,10.0,0.0,43.1925,46.54708,5.411414,0.0,0,1,0,0,0.0017223,9
2698,2698,Louisiana,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,249.0,25.28,53.54,0.98,0.0,32.58528,61.74501,-2.928394,0.0,0,1,0,0,0.0017202,6
2699,2699,Virginia,2016-09-09,2016-09-15,Ipsos,0.777777778,434.0,47.35,37.51,7.381739907,0.0,47.31882,38.06204,4.65976141,0.0,0,1,0,0,0.0017157,6
2700,2700,Maryland,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,341.0,40.59,28.62,7.01,0.0,47.79099,36.96874,3.34211,0.0,0,1,0,0,0.0017091,5
2701,2701,U.S.,2016-07-17,2016-07-20,American Research Group,0.333333333,1000.0,43.0,42.0,7.381739907,0.0,43.98731,43.46699,4.65976141,0.0,0,0,1,0,0.0017019,3
2702,2702,Ohio,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,875.0,36.04,33.55,6.43,0.0,42.73563,42.19402,3.06073,0.0,0,1,0,0,0.0017004,6
2703,2703,California,2016-09-16,2016-09-22,Ipsos,0.777777778,702.0,60.01,28.38,7.381739907,0.0,60.16143,29.06346,4.65976141,0.0,0,1,0,0,0.0,6
2704,2704,U.S.,2016-06-21,2016-06-27,Quinnipiac University,0.777777778,1611.0,39.0,37.0,8.0,0.0,43.58615,42.38332,3.878565,0.0,0,0,1,0,0.001697,6
2705,2705,Massachusetts,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,403.0,49.68,22.87,6.94,0.0,57.39606,31.9461,3.27211,0.0,0,1,0,0,0.0016931,5
2706,2706,U.S.,2016-05-16,2016-05-19,Schoen Consulting,0.444444444,1000.0,44.0,42.0,7.381739907,0.0,44.62808,43.37617,4.65976141,0.0,0,1,0,0,0.0016825,3
2707,2707,Arkansas,2016-06-21,2016-06-21,Hendrix College,0.333333333,738.0,36.0,47.0,8.0,0.0,38.98188,51.88674,4.430329,0.0,0,0,1,0,0.0,0
2708,2708,Alaska,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,66.0,23.35,41.15,8.44,0.0,31.27761,50.20538,4.338874,0.0,0,1,0,0,0.0,6
2709,2709,North Carolina,2016-09-02,2016-09-15,Ipsos,0.777777778,500.0,46.37,43.72,7.381739907,0.0,46.39629,44.36889,4.65976141,0.0,0,1,0,0,0.0016452,13
2710,2710,U.S.,2016-09-27,2016-09-29,Rasmussen Reports/Pulse Opinion Research,0.333333333,1500.0,43.0,42.0,6.0,0.0,45.14716,45.19745,3.204726,0.0,0,1,0,0,0.001639,2
2711,2711,U.S.,2016-09-08,2016-09-12,Ipsos,0.777777778,1116.0,39.3,38.8,7.8,0.0,41.73317,41.8809,4.827817,0.0,0,1,0,0,0.0016369,4
2712,2712,U.S.,2016-09-23,2016-09-29,CVOTER International,0.333333333,1226.0,47.34,49.31,7.381739907,0.0,45.77419,46.79033,4.65976141,0.0,0,1,0,0,0.001636,6
2713,2713,Oregon,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,341.0,44.09,28.75,6.08,0.0,51.52723,37.43235,2.41211,0.0,0,1,0,0,0.0016346,5
2714,2714,Idaho,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,174.0,11.78,42.37,17.29,0.0,19.61379,51.30365,13.18888,0.0,0,1,0,0,0.0,6
2715,2715,New Hampshire,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,66.0,34.78,20.7,15.6,0.0,43.10133,30.46242,11.31357,0.0,0,1,0,0,0.0016211,6
2716,2716,U.S.,2016-09-15,2016-09-16,Morning Consult,0.333333333,1645.0,42.0,40.0,8.0,0.0,45.64544,44.35797,3.264607,0.0,0,1,0,0,0.0016112,1
2717,2717,Florida,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,1251.0,34.54,42.36,5.93,0.0,41.22423,50.9805,2.56073,0.0,0,1,0,0,0.0,6
