,state,startdate,enddate,pollster,grade,samplesize,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,pop_type__a,pop_type__lv,pop_type__rv,pop_type__v,poll_wt,duration
2502,U.S.,2016-10-03,2016-10-03,Gravis Marketing,0.444444444,1696.5,44,44,5,0,44.97039,46.57917,2.909927,0,0,0,1,0,0.0029004,0
2503,South Dakota,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,66,31.03,30.11,13.38,0,38.72207,38.8091,9.471606,0,0,1,0,0,0.002893,6
2504,Indiana,2016-09-09,2016-09-22,Ipsos,0.777777778,372.5,34.92,53.53,7.381739907,0,33.72852,52.86674,4.65976141,0,0,1,0,0,0.0028894,13
2505,Pennsylvania,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,738,39.65,33.6,5.16,0,45.60035,42.24408,2.300239,0,0,1,0,0,0.0028786,5
2506,U.S.,2016-06-26,2016-06-29,Suffolk University,0.666666667,1000,39,35,8,0,41.85593,39.40303,6.006639,0,0,1,0,0,0.0028725,3
2507,Nevada,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,138.5,35.2,33.06,12.95,0,41.90156,41.71625,9.58073,0,0,1,0,0,0.0028534,6
2508,U.S.,2016-10-08,2016-10-14,USC Dornsife/LA Times,0.333333333,2868,44.1,44.24,7.381739907,0,45.15894,43.04033,4.65976141,0,0,1,0,0,0.0028423,6
2509,Kentucky,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,372.5,29,60,7,0,27.60242,61.65599,3.234497,0,0,1,0,0,0.002831,8
2510,Michigan,2016-09-23,2016-09-29,Ipsos,0.777777778,372.5,39.35,39.05,7.381739907,0,38.55206,39.27967,4.65976141,0,0,1,0,0,0.0028273,6
2511,Ohio,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,802,32.41,35.84,7.23,0,38.39372,44.61663,4.370239,0,0,1,0,0,0.0028178,5
2512,Georgia,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,2239.5,44,47,7,0,42.58572,48.43226,3.234497,0,0,1,0,0,0,8
2513,U.S.,2016-09-16,2016-09-20,Ipsos,0.777777778,1116,37.4,36.6,8.2,0,39.66214,39.40598,5.458128,0,0,1,0,0,0.002808,4
2514,Tennessee,2016-08-09,2016-09-01,SurveyMonkey,0.111111111,1041,31,51,10,0,33.067,56.49242,2.988227,0,0,0,1,0,0.0027926,23
2515,Nebraska,2016-09-02,2016-09-22,Ipsos,0.777777778,174,30.94,54.47,7.381739907,0,30.58887,54.7441,4.65976141,0,0,1,0,0,0.0027577,20
2516,Alaska,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,66,20.82,39.24,8.53,0,28.58439,48.0315,4.621605,0,0,1,0,0,0,6
2517,New Mexico,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,207,37.92,26.02,17.4,0,45.28189,34.59597,13.73211,0,0,1,0,0,0.0027441,5
2518,U.S.,2016-09-26,2016-09-27,Morning Consult,0.333333333,1251,41,38,8,0,44.03934,42.34446,3.656104,0,0,1,0,0,0.0027426,1
2519,U.S.,2016-09-29,2016-10-05,CVOTER International,0.333333333,1251,47.26,47.36,7.381739907,0,45.20859,45.15476,4.65976141,0,0,1,0,0,0.002741,6
2520,Montana,2016-08-26,2016-09-15,Ipsos,0.777777778,101,39.04,52.31,7.381739907,0,37.47355,51.59832,4.65976141,0,0,1,0,0,0.0027382,20
2521,Connecticut,2016-09-02,2016-09-22,Ipsos,0.777777778,434,47.33,37.36,7.381739907,0,47.28612,37.98264,4.65976141,0,0,1,0,0,0,20
2522,Ohio,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1949,40,45,8,0,38.60645,46.70992,4.234497,0,0,1,0,0,0.0027253,8
2523,New Jersey,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,618,40.3,34.19,5.03,0,46.30955,43.06918,2.170239,0,0,1,0,0,0.0027095,5
2524,Nevada,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,174,33.96,34.44,9.94,0,41.24585,42.90859,6.27211,0,0,1,0,0,0.0027066,5
2525,Oregon,2016-09-09,2016-09-22,Ipsos,0.777777778,372.5,43.63,41.36,7.381739907,0,43.3494,41.68458,4.65976141,0,0,1,0,0,0.0026981,13
2526,U.S.,2016-09-22,2016-09-24,Morning Consult,0.333333333,1696.5,38,39,9,0,41.41467,43.22527,4.500811,0,0,1,0,0,0.0026934,2
2527,Mississippi,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,174,25.49,52.31,3.6,0,32.43539,60.29781,-0.0678901,0,0,1,0,0,0.00269,5
2528,Kentucky,2016-08-09,2016-09-01,SurveyMonkey,0.111111111,738,29,52,7,0,31.07956,57.51176,-0.0117731,0,0,0,1,0,0.0026884,23
2529,Oregon,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,600,51,32,9,0,49.62019,33.89398,5.234497,0,0,1,0,0,0.0026879,8
2530,Tennessee,2016-09-09,2016-09-22,Ipsos,0.777777778,434,33.39,47.02,7.381739907,0,33.5697,47.73653,4.65976141,0,0,1,0,0,0.0026834,13
2531,Arizona,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1572,41,42,12,0,39.61088,43.76933,8.234497,0,0,1,0,0,0,8
2532,Oregon,2016-06-23,2016-06-27,icitizen,0.333333333,552,46,32,7.381739907,0,47.83164,36.64644,4.65976141,0,0,0,1,0,0.0026736,4
2533,Michigan,2016-09-27,2016-09-27,Mitchell Research & Communications,0,1949,46,41,8,0,46.53078,42.97752,5.052636,0,0,1,0,0,0.0026702,0
2534,Arkansas,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,138.5,28.09,45.52,4.38,0,35.31273,53.89944,0.71211,0,0,1,0,0,0,5
2535,Rhode Island,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,66,37.65,30.19,5.77,0,45.91748,39.6863,1.668874,0,0,1,0,0,0.0026483,6
2536,Ohio,2016-09-23,2016-09-29,Ipsos,0.777777778,552,44.36,42.81,7.381739907,0,43.81821,43.28287,4.65976141,0,0,1,0,0,0.0026398,6
2537,Delaware,2016-08-26,2016-09-15,Ipsos,0.777777778,101,43.33,28.07,7.381739907,0,43.19708,28.71817,4.65976141,0,0,1,0,0,0,20
2538,Maine,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,66,33.3,35.15,7.28,0,41.22431,44.14578,3.371606,0,0,1,0,0,0.0026366,6
2539,Montana,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,174,32.75,28.94,13.28,0,40.48983,37.70012,9.371606,0,0,1,0,0,0.0026332,6
2540,Michigan,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309,48,33,12,0,49.69152,37.76945,7.411413,0,0,1,0,0,0.0026326,9
2541,North Dakota,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,66,26.31,45.08,8.91,0,34.3108,54.23033,4.808874,0,0,1,0,0,0.0026167,6
2542,Vermont,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,66,49.71,18.36,7.19,0,57.82103,27.65333,3.088874,0,0,1,0,0,0.0026004,6
2543,U.S.,2016-07-29,2016-08-04,IBD/TIPP,0.777777778,837,39,35,12,0,44.0336,41.27857,7.00384,0,0,0,1,0,0.0025854,6
2544,Virginia,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,618,40.86,27,7.23,0,47.50591,35.54146,3.860731,0,0,1,0,0,0.0025844,6
2545,Oklahoma,2016-09-02,2016-09-22,Ipsos,0.777777778,341,29.57,54.94,7.381739907,0,28.41424,54.36033,4.65976141,0,0,1,0,0,0.0025787,20
2546,U.S.,2016-09-15,2016-09-19,Ipsos,0.777777778,1116,37.4,39.2,7.4,0,39.682,42.03649,4.620548,0,0,1,0,0,0.002578,4
2547,Texas,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,2127,40,47,8,0,38.6013,48.64093,4.234497,0,0,1,0,0,0.0025762,8
2548,U.S.,2016-10-07,2016-10-13,USC Dornsife/LA Times,0.333333333,2868,44.2,43.88,7.381739907,0,45.30413,42.63774,4.65976141,0,0,1,0,0,0.002576,6
2549,New Jersey,2016-08-09,2016-09-01,SurveyMonkey,0.111111111,915,49,34,8,0,51.21809,39.72519,0.9882269,0,0,0,1,0,0.0025658,23
2550,Illinois,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,1041,39.07,29.52,6.88,0,45.04517,38.26265,4.020239,0,0,1,0,0,0,5
2551,Wyoming,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,66,16.57,58.22,14.78,0,24.41425,67.16723,10.67887,0,0,1,0,0,0.0025624,6
2552,U.S.,2016-09-28,2016-10-04,CVOTER International,0.333333333,1290,47.1,47.83,7.381739907,0,45.13787,45.56964,4.65976141,0,0,1,0,0,0.0025513,6
2553,Maine,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,101,33.34,27.83,8.49,0,41.43749,37.10577,4.388874,0,0,1,0,0,0.0025498,6
2554,U.S.,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,22166,38.55,33.51,7.03,0,45.24836,42.15966,3.660731,0,0,1,0,0,0.0025429,6
2555,U.S.,2016-10-16,2016-10-18,The Times-Picayune/Lucid,0.333333333,1645,46,36,6,0,46.41181,41.26712,2.895303,0,0,1,0,0,0.0025379,2
2556,North Carolina,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,738,31.28,41.89,7.83,0,37.86388,50.3035,4.460731,0,0,1,0,0,0.0025246,6
2557,Colorado,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1611,44,38,12,0,42.61779,39.86179,8.234497,0,0,1,0,0,0,8
2558,Pennsylvania,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,2127,48,42,6,0,46.59914,43.612,2.234497,0,0,1,0,0,0.0024927,8
2559,West Virginia,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,66,19.42,35.52,10.5,0,27.06054,44.15328,6.591606,0,0,1,0,0,0.0024837,6
2560,New Hampshire,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,66,34.66,34.38,10.44,0,42.86279,43.79239,6.338874,0,0,1,0,0,0.0024503,6
2561,Illinois,2016-09-16,2016-09-22,Ipsos,0.777777778,434,53.43,30.81,7.381739907,0,53.52977,31.42543,4.65976141,0,0,1,0,0,0,6
2562,Louisiana,2016-09-02,2016-09-22,Ipsos,0.777777778,372.5,35.79,51.87,7.381739907,0,36.02374,52.63188,4.65976141,0,0,1,0,0,0.0024407,20
2563,Kansas,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,249,42.95,30.92,9.46,0,50.3071,39.48919,5.79211,0,0,1,0,0,0.0024394,5
2564,Washington,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,552,45.41,24.67,8.26,0,52.24176,33.59483,4.890731,0,0,1,0,0,0.0024364,6
2565,Idaho,2016-08-26,2016-09-15,Ipsos,0.777777778,174,31.94,56.14,7.381739907,0,31.41261,56.44347,4.65976141,0,0,1,0,0,0,20
2566,Arizona,2016-09-16,2016-09-29,Ipsos,0.777777778,525,44.13,45.74,7.381739907,0,43.73918,46.02051,4.65976141,0,0,1,0,0,0,13
2567,Colorado,2016-06-21,2016-06-24,YouGov,0.555555556,1000,40,39,4,0,43.74041,43.59026,1.621856,0,0,1,0,0,0,3
2568,Louisiana,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,207,30.6,45.73,4.85,0,37.64731,53.86173,1.18211,0,0,1,0,0,0.0023896,5
2569,Hawaii,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,66,43.2,31.59,2.79,0,51.06284,40.50726,-1.118394,0,0,1,0,0,0,6
2570,Colorado,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,552,38.58,28.19,9.21,0,45.37133,37.03143,5.840731,0,0,1,0,0,0,6
2571,Texas,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,956,31.75,39.97,7.9,0,37.71021,48.65324,5.040239,0,0,1,0,0,0.0023801,5
2572,Delaware,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,101,33.9,28.33,7.86,0,41.59289,37.08086,3.758874,0,0,1,0,0,0,6
2573,Kansas,2016-06-04,2016-06-06,Zogby Interactive/JZ Analytics,0.111111111,434,43,36,7.381739907,0,44.06337,41.34155,4.65976141,0,0,0,1,0,0.0023671,2
2574,Georgia,2016-05-27,2016-05-30,Public Policy Polling,0.666666667,738,38,45,6,0,40.28816,48.99729,3.060866,0,0,0,0,1,0,3
2575,Kansas,2016-07-11,2016-07-21,Fort Hays State University,0.111111111,552,27,44,7,0,31.53495,47.38951,4.042493,0,0,1,0,0,0.0023621,10
2576,U.S.,2016-09-14,2016-09-18,Ipsos,0.777777778,1083,38.7,39.7,6.7,0,41.00661,42.5626,3.895964,0,0,1,0,0,0.0023615,4
2577,Oregon,2016-08-26,2016-09-15,Ipsos,0.777777778,500,44.19,40.95,7.381739907,0,44.01286,41.63072,4.65976141,0,0,1,0,0,0.002354,20
2578,U.S.,2016-09-27,2016-10-03,CVOTER International,0.333333333,1290,47.34,48.51,7.381739907,0,45.46378,46.19554,4.65976141,0,0,1,0,0,0.0023462,6
2579,Mississippi,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,249,17.14,54.84,4.33,0,24.32954,62.89716,0.4216056,0,0,1,0,0,0.0023446,6
2580,West Virginia,2016-08-26,2016-09-15,Ipsos,0.777777778,138.5,38.76,49.23,7.381739907,0,38.79807,50.08559,4.65976141,0,0,1,0,0,0.0023344,20
2581,Minnesota,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,600,37.89,28.42,8.46,0,44.6601,37.21762,5.090731,0,0,1,0,0,0.0023268,6
2582,Arizona,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,600,38.76,32.92,6.48,0,45.49306,41.64124,3.110731,0,0,1,0,0,0,6
2583,Michigan,2016-09-09,2016-09-22,Ipsos,0.777777778,618,42.97,41.67,7.381739907,0,42.49048,41.75297,4.65976141,0,0,1,0,0,0.0023221,13
2584,New York,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1157.5,58,31,5,0,56.60896,32.74352,1.234497,0,0,1,0,0,0.0023182,8
2585,New Hampshire,2016-08-26,2016-09-15,Ipsos,0.777777778,174,48.47,38.66,7.381739907,0,48.07941,39.23057,4.65976141,0,0,1,0,0,0.0023115,20
2586,U.S.,2016-09-13,2016-09-17,Ipsos,0.777777778,1116,40.4,38.4,6.2,0,42.73427,41.29131,3.379046,0,0,1,0,0,0.0023102,4
2587,California,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1949,54,31,8,0,52.60926,32.74765,4.234497,0,0,1,0,0,0,8
2588,Minnesota,2016-09-09,2016-09-22,Ipsos,0.777777778,500,42.86,35.94,7.381739907,0,42.25097,35.91811,4.65976141,0,0,1,0,0,0.0023072,13
2589,Mississippi,2016-08-26,2016-09-15,Ipsos,0.777777778,174,37.2,51.15,7.381739907,0,37.66637,52.26472,4.65976141,0,0,1,0,0,0.0023061,20
2590,U.S.,2016-10-15,2016-10-17,The Times-Picayune/Lucid,0.333333333,1645,45,36,7,0,45.43769,41.37117,3.806019,0,0,1,0,0,0.0023016,2
2591,U.S.,2016-10-06,2016-10-12,USC Dornsife/LA Times,0.333333333,2868,44.16,44.28,7.381739907,0,45.31009,43.00685,4.65976141,0,0,1,0,0,0.0022986,6
2592,North Carolina,2016-06-21,2016-06-24,YouGov,0.555555556,1000,44,42,2,0,47.35064,46.00307,-0.3781444,0,0,1,0,0,0.0022893,3
2593,Oklahoma,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,174,22.59,35.91,14.24,0,29.77837,44.24092,10.57211,0,0,1,0,0,0.0022801,5
2594,Arkansas,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,174,36.41,35.42,6.93,0,43.91448,43.87947,3.021605,0,0,1,0,0,0,6
2595,North Carolina,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1799,47,43,7,0,45.5932,44.53257,3.234497,0,0,1,0,0,0.0022739,8
2596,U.S.,2016-07-31,2016-08-02,Fox News/Anderson Robbins Research/Shaw & Company Research,0.888888889,1041,44,35,12,0,48.19122,41.70842,7.754573,0,0,0,1,0,0.0022645,2
2597,Idaho,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,138.5,18.72,43.51,8.14,0,26.39607,52.18867,4.231606,0,0,1,0,0,0,6
2598,Connecticut,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,286,37.53,31.5,7.61,0,44.98434,40.20651,3.94211,0,0,1,0,0,0,5
2599,Missouri,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,618,38.49,29.66,8.14,0,45.14269,38.21545,4.770731,0,0,1,0,0,0.002248,6
2600,Washington,2016-09-09,2016-09-22,Ipsos,0.777777778,434,49.39,35.21,7.381739907,0,49.32199,35.75592,4.65976141,0,0,1,0,0,0.0022453,13
2601,U.S.,2016-07-11,2016-07-14,ABC News/Washington Post,1,552,45,39,8,0,46.22692,41.98976,5.119048,0,0,1,0,0,0.0022415,3
2602,Nevada,2016-09-14,2016-09-20,Google Consumer Surveys,0.555555556,249,32.23,33.54,15.06,0,39.80617,42.09105,11.15161,0,0,1,0,0,0.002227,6
2603,Indiana,2016-04-26,2016-04-28,Marist College,0.888888889,2127,41,48,7.381739907,0,37.88643,51.7179,4.65976141,0,0,0,1,0,0,2
2604,Florida,2016-06-25,2016-06-27,SurveyUSA,0.888888889,1696.5,46,42,2,0,47.46618,44.92581,-0.6465494,0,0,1,0,0,0,2
2605,U.S.,2016-07-08,2016-07-12,CBS News/New York Times,0.777777778,1367,36,36,12,0,40.40231,42.26572,7.142893,0,0,0,1,0,0.0022119,4
2606,U.S.,2016-07-05,2016-07-06,Zogby Interactive/JZ Analytics,0.111111111,1251,41,38,5,0,44.45365,44.66807,2.621259,0,0,1,0,0,0.0022116,1
2607,Kentucky,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,309,32.6,35.16,6.86,0,39.83096,43.55107,3.19211,0,0,1,0,0,0.0022107,5
2608,Michigan,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,649,37.61,30.85,7.76,0,44.32334,39.53054,4.390731,0,0,1,0,0,0.0021958,6
2609,New Mexico,2016-08-26,2016-09-15,Ipsos,0.777777778,138.5,37.79,43.19,7.381739907,0,34.78744,41.0132,4.65976141,0,0,1,0,0,0.0021956,20
2610,New York,2016-09-16,2016-09-22,Ipsos,0.777777778,525,52.85,34.06,7.381739907,0,53.25204,34.993,4.65976141,0,0,1,0,0,0.0021945,6
2611,Massachusetts,2016-09-09,2016-09-22,Ipsos,0.777777778,500,53.52,30.28,7.381739907,0,53.62059,31.07381,4.65976141,0,0,1,0,0,0.0021939,13
2612,Virginia,2016-07-06,2016-07-10,Hampton University,0.555555556,802,38.8,39.2,7.381739907,0,42.12725,39.97872,4.65976141,0,0,1,0,0,0.0021921,4
2613,Wisconsin,2016-09-09,2016-09-22,Ipsos,0.777777778,525,41.12,41.09,7.381739907,0,41.174,41.72646,4.65976141,0,0,1,0,0,0.0021867,13
2614,Colorado,2016-09-09,2016-09-22,Ipsos,0.777777778,403,42.05,43.82,7.381739907,0,41.16293,43.52929,4.65976141,0,0,1,0,0,0,13
2615,U.S.,2016-09-26,2016-10-02,CVOTER International,0.333333333,1290,46.89,49.38,7.381739907,0,45.09567,47.01201,4.65976141,0,0,1,0,0,0.002174,6
2616,U.S.,2016-07-21,2016-07-22,Echelon Insights,0.333333333,738,42,41,3,0,46.33205,43.58588,0.5905007,0,0,1,0,0,0.0021692,1
2617,Texas,2016-09-16,2016-09-22,Ipsos,0.777777778,465,32.6,48.1,7.381739907,0,32.4696,48.47384,4.65976141,0,0,1,0,0,0.0021498,6
2618,U.S.,2016-09-12,2016-09-16,Ipsos,0.777777778,1116,42.1,37.3,6.2,0,44.45187,40.23436,3.359515,0,0,1,0,0,0.0021414,4
2619,Tennessee,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,434,25.38,47.7,7.02,0,32.60078,56.07669,3.35211,0,0,1,0,0,0.0021295,5
2620,Arkansas,2016-08-26,2016-09-15,Ipsos,0.777777778,286,41.34,51.28,7.381739907,0,41.26805,51.97454,4.65976141,0,0,1,0,0,0,20
2621,Florida,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,875,36.85,37.09,6.01,0,42.82755,45.84213,3.150239,0,0,1,0,0,0,5
2622,Rhode Island,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,66,41.18,23.5,7,0,49.56853,33.35373,2.713565,0,0,1,0,0,0.0021105,6
2623,U.S.,2016-10-05,2016-10-11,USC Dornsife/LA Times,0.333333333,2868,44.35,43.95,7.381739907,0,45.53951,42.6463,4.65976141,0,0,1,0,0,0.002106,6
2624,U.S.,2016-10-14,2016-10-16,The Times-Picayune/Lucid,0.333333333,1645,43,38,7,0,43.48021,43.43917,3.724312,0,0,1,0,0,0.0020864,2
2625,Texas,2016-06-10,2016-06-20,YouGov,0.555555556,1192,32,39,7,0,36.70123,45.26503,3.862218,0,0,0,1,0,0.0020806,10
2626,North Carolina,2016-06-14,2016-06-18,TargetPoint,0.222222222,207,39,45,7.381739907,0,39.82144,46.87377,4.65976141,0,0,1,0,0,0.0020789,4
2627,Pennsylvania,2016-06-14,2016-06-18,TargetPoint,0.222222222,207,45,41,7.381739907,0,45.81408,42.91685,4.65976141,0,0,1,0,0,0.0020789,4
2628,Ohio,2016-06-14,2016-06-18,TargetPoint,0.222222222,207,46,43,7.381739907,0,46.64001,44.80494,4.65976141,0,0,1,0,0,0.0020789,4
2629,Nevada,2016-06-14,2016-06-18,TargetPoint,0.222222222,207,45,46,7.381739907,0,45.4889,47.65979,4.65976141,0,0,1,0,0,0.0020789,4
2630,New Hampshire,2016-06-14,2016-06-18,TargetPoint,0.222222222,207,44,40,7.381739907,0,44.42424,41.88364,4.65976141,0,0,1,0,0,0.0020789,4
2631,U.S.,2016-07-22,2016-07-24,CBS News/New York Times,0.777777778,1116,39,40,12,0,44.73825,44.4207,7.091053,0,0,0,1,0,0.0020716,2
2632,Maine,2016-08-26,2016-09-15,Ipsos,0.777777778,207,41,39.71,7.381739907,0,40.62424,40.25821,4.65976141,0,0,1,0,0,0.0020675,20
2633,Hawaii,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,101,47.31,27.69,7.91,0,55.45412,37.21156,3.623565,0,0,1,0,0,0,6
2634,Maine,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,101,37.56,28.42,6.54,0,45.77195,38.03374,2.253565,0,0,1,0,0,0.0020606,6
2635,U.S.,2016-09-20,2016-09-21,Rasmussen Reports/Pulse Opinion Research,0.333333333,1000,39,44,8,0,41.72409,47.0469,4.950677,0,0,1,0,0,0.0020595,1
2636,U.S.,2016-09-11,2016-09-15,Ipsos,0.777777778,1157.5,41.5,38.6,6.5,0,43.87251,41.57885,3.630054,0,0,1,0,0,0.0020525,4
2637,South Dakota,2016-09-07,2016-09-13,Google Consumer Surveys,0.555555556,66,22.75,43,5.61,0,30.60078,51.9557,1.508874,0,0,1,0,0,0.0020515,6
2638,New York,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,875,41.72,30.76,5.53,0,47.71518,39.58212,2.670239,0,0,1,0,0,0.0020371,5
2639,Florida,2016-09-23,2016-09-29,Ipsos,0.777777778,702,47.55,46.4,7.381739907,0,47.81997,47.6763,4.65976141,0,0,1,0,0,0,6
2640,California,2016-10-04,2016-10-09,Google Consumer Surveys,0.555555556,1226,47.55,27.38,5.65,0,53.54659,36.20771,2.790239,0,0,1,0,0,0,5
2641,U.S.,2016-10-05,2016-10-09,Rasmussen Reports/Pulse Opinion Research,0.333333333,1500,45,38,7,0,46.23004,41.39557,4.842949,0,0,1,0,0,0.0020247,4
2642,Michigan,2016-10-17,2016-10-25,SurveyMonkey,0.111111111,1645,44,40,9,0,42.60854,41.73801,5.234497,0,0,1,0,0,0.0020068,8
2643,U.S.,2016-09-25,2016-10-01,CVOTER International,0.333333333,1290,47.53,49.02,7.381739907,0,45.81719,46.59973,4.65976141,0,0,1,0,0,0.0020047,6
2644,Iowa,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,372.5,36.2,29.81,10.58,0,43.60867,38.45201,6.91211,0,0,1,0,0,0.0020025,5
2645,Iowa,2016-08-09,2016-09-01,SurveyMonkey,0.111111111,1887,36,40,16,0,38.29858,45.84919,8.988227,0,0,0,1,0,0.00199,23
2646,Indiana,2016-09-27,2016-10-03,Google Consumer Surveys,0.555555556,618,35.1,32.52,9.37,0,41.73442,41.03777,6.000731,0,0,1,0,0,0,6
2647,U.S.,2016-10-04,2016-10-10,USC Dornsife/LA Times,0.333333333,2969,43.26,45.28,7.381739907,0,44.49962,43.94233,4.65976141,0,0,1,0,0,0.0019772,6
2648,North Dakota,2016-08-31,2016-09-06,Google Consumer Surveys,0.555555556,101,23.8,45.58,9.48,0,31.91151,55.05724,5.193565,0,0,1,0,0,0.0019767,6
2649,South Carolina,2016-08-26,2016-09-15,Ipsos,0.777777778,309,43.47,50.55,7.381739907,0,43.59454,51.36518,4.65976141,0,0,1,0,0,0.0019725,20
2650,U.S.,2016-07-01,2016-07-05,Penn Schoen Berland,0.444444444,1000,40,36,9,0,43.47426,40.1102,6.255414,0,0,1,0,0,0.0019563,4
2651,South Carolina,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,309,28.3,45.73,5.09,0,35.34471,53.85806,1.42211,0,0,1,0,0,0.0019498,5
2652,Kansas,2016-08-26,2016-09-15,Ipsos,0.777777778,309,38.88,49.42,7.381739907,0,37.91911,49.28283,4.65976141,0,0,1,0,0,0.0019363,20
2653,U.S.,2016-09-10,2016-09-14,Ipsos,0.777777778,1157.5,42.2,36.9,7.5,0,44.59697,39.90471,4.597081,0,0,1,0,0,0.0019311,4
2654,Alaska,2016-06-16,2016-06-20,Ivan Moore Research,0.222222222,677.5,30,39,16,0,34.68407,45.15783,10.3947,0,0,0,1,0,0,4
2655,U.S.,2016-10-17,2016-10-23,SurveyMonkey,0.111111111,32225.5,46,41,7,0,44.61705,42.86125,3.103545,0,0,1,0,0,0.0019274,6
2656,Ohio,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309,41,41,14,0,42.65921,45.71931,9.411413,0,0,1,0,0,0.0019244,9
2657,North Carolina,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309,48,38,8,0,49.45533,42.40284,3.411414,0,0,1,0,0,0.0019244,9
2658,Nevada,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309,44,44,9,0,45.67003,48.7361,4.411414,0,0,1,0,0,0.0019244,9
2659,Pennsylvania,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,309,45,36,13,0,46.54665,40.54459,8.411413,0,0,1,0,0,0.0019244,9
2660,New Hampshire,2016-05-25,2016-05-28,"RKM Research and Communications, Inc.",0.666666667,403,44,44,7.381739907,0,43.61693,44.24414,4.65976141,0,0,1,0,0,0.0019235,3
2661,Nebraska,2016-08-26,2016-09-15,Ipsos,0.777777778,174,31.74,51.22,7.381739907,0,31.45031,51.74373,4.65976141,0,0,1,0,0,0.0019188,20
2662,Alabama,2016-09-21,2016-09-26,Google Consumer Surveys,0.555555556,372.5,29.18,48.39,4.86,0,36.17859,56.45293,1.19211,0,0,1,0,0,0,5
